complex_name,protein_path,ligand_description,protein_sequence
NC1CCN(c2nc3ccccc3[nH]2)CC1,GLP1.pdb,NC1CCN(c2nc3ccccc3[nH]2)CC1,
CC(N)CC(C)NC(=O)OC(C)(C)C,GLP1.pdb,CC(N)CC(C)NC(=O)OC(C)(C)C,
CC(N)c1ccon1,GLP1.pdb,CC(N)c1ccon1,
Cc1nc(CN)c2n1CCCC2,GLP1.pdb,Cc1nc(CN)c2n1CCCC2,
Cc1cc(C(C)N)on1,GLP1.pdb,Cc1cc(C(C)N)on1,
C=CCCCCCN,GLP1.pdb,C=CCCCCCN,
CCNC(=O)C(C)(C)CN,GLP1.pdb,CCNC(=O)C(C)(C)CN,
NCCC1CCC1,GLP1.pdb,NCCC1CCC1,
NC(Cc1ccc(Cl)cc1)c1ccccn1,GLP1.pdb,NC(Cc1ccc(Cl)cc1)c1ccccn1,
Cc1cc([C@H](C)N)ccc1Br,GLP1.pdb,Cc1cc([C@H](C)N)ccc1Br,
NCCS(=O)(=O)N1CCN(c2ccccn2)CC1,GLP1.pdb,NCCS(=O)(=O)N1CCN(c2ccccn2)CC1,
CN(C)c1nccc(CN)n1,GLP1.pdb,CN(C)c1nccc(CN)n1,
CN(C(=O)OC(C)(C)C)[C@H]1CC[C@H](CN)CC1,GLP1.pdb,CN(C(=O)OC(C)(C)C)[C@H]1CC[C@H](CN)CC1,
Cc1ccc(CN)nc1C,GLP1.pdb,Cc1ccc(CN)nc1C,
CC(N)c1nc(Cc2ccccc2)no1,GLP1.pdb,CC(N)c1nc(Cc2ccccc2)no1,
NCC1CCS(=O)(=O)N1,GLP1.pdb,NCC1CCS(=O)(=O)N1,
CC(C)(CN)c1ccc(Cl)cn1,GLP1.pdb,CC(C)(CN)c1ccc(Cl)cn1,
CNS(=O)(=O)c1cccc(CN)c1,GLP1.pdb,CNS(=O)(=O)c1cccc(CN)c1,
NCC1CCCCC1F,GLP1.pdb,NCC1CCCCC1F,
COc1ccc(CCN)c(Cl)c1,GLP1.pdb,COc1ccc(CCN)c(Cl)c1,
Cc1csc(CCN)c1,GLP1.pdb,Cc1csc(CCN)c1,
CCN(C)C(=O)CN,GLP1.pdb,CCN(C)C(=O)CN,
CC(C)(C)OC(=O)NCC1CC(N)C12CCC2,GLP1.pdb,CC(C)(C)OC(=O)NCC1CC(N)C12CCC2,
CC1(C)CCC(N)C(CNC(=O)OC(C)(C)C)C1,GLP1.pdb,CC1(C)CCC(N)C(CNC(=O)OC(C)(C)C)C1,
NCC1(n2ccnn2)CC1,GLP1.pdb,NCC1(n2ccnn2)CC1,
C[C@H](N)c1cccc(F)c1,GLP1.pdb,C[C@H](N)c1cccc(F)c1,
NCC1CC12CCSCC2,GLP1.pdb,NCC1CC12CCSCC2,
CC(C)(C)OC(=O)N1CC2(CCC(CN)O2)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC2(CCC(CN)O2)C1,
NCCc1ccc(CN2CCOCC2)cc1,GLP1.pdb,NCCc1ccc(CN2CCOCC2)cc1,
NCc1nc2cc(Cl)c(F)cc2[nH]1,GLP1.pdb,NCc1nc2cc(Cl)c(F)cc2[nH]1,
NC1CCC(F)CC1,GLP1.pdb,NC1CCC(F)CC1,
NCc1cnc(-c2ccc(C(F)(F)F)cc2)s1,GLP1.pdb,NCc1cnc(-c2ccc(C(F)(F)F)cc2)s1,
Cc1cnc2n1CCC(N)C2,GLP1.pdb,Cc1cnc2n1CCC(N)C2,
CCOC1(CN)CCOCC1,GLP1.pdb,CCOC1(CN)CCOCC1,
CCOc1ccc(CN)cc1OC,GLP1.pdb,CCOc1ccc(CN)cc1OC,
CC(N)Cc1ccncc1,GLP1.pdb,CC(N)Cc1ccncc1,
Cc1c(Cl)cccc1C(C)N,GLP1.pdb,Cc1c(Cl)cccc1C(C)N,
CC1Cc2cc([C@@H](C)N)ccc2O1,GLP1.pdb,CC1Cc2cc([C@@H](C)N)ccc2O1,
CC(C)(CCCN)NC(=O)OC(C)(C)C,GLP1.pdb,CC(C)(CCCN)NC(=O)OC(C)(C)C,
CC(=O)N1CC[C@@H](N)C1,GLP1.pdb,CC(=O)N1CC[C@@H](N)C1,
NC1C[C@@H]2OCCC[C@H]12,GLP1.pdb,NC1C[C@@H]2OCCC[C@H]12,
NCCc1cc(Br)cs1,GLP1.pdb,NCCc1cc(Br)cs1,
Cn1c(CN)nc2cc(Cl)ccc21,GLP1.pdb,Cn1c(CN)nc2cc(Cl)ccc21,
CN(CCCN)c1ccc(F)cc1,GLP1.pdb,CN(CCCN)c1ccc(F)cc1,
NC1CCN(C(=O)c2ccco2)c2ccccc21,GLP1.pdb,NC1CCN(C(=O)c2ccco2)c2ccccc21,
NCc1ccc2c(c1)CCO2,GLP1.pdb,NCc1ccc2c(c1)CCO2,
NCc1csc2ccc(F)cc12,GLP1.pdb,NCc1csc2ccc(F)cc12,
NC1CN(C(=O)OCc2ccccc2)C1,GLP1.pdb,NC1CN(C(=O)OCc2ccccc2)C1,
NCC1C[C@H]2CC[C@H]2C1,GLP1.pdb,NCC1C[C@H]2CC[C@H]2C1,
NCc1ccc(F)cc1I,GLP1.pdb,NCc1ccc(F)cc1I,
CC(N)c1ccc2c(c1)OCCCO2,GLP1.pdb,CC(N)c1ccc2c(c1)OCCCO2,
Cc1ccc(CN)c(OC2CCCCC2)c1,GLP1.pdb,Cc1ccc(CN)c(OC2CCCCC2)c1,
CC(C)(C)OC(=O)NC(CN)c1ccc(F)cc1,GLP1.pdb,CC(C)(C)OC(=O)NC(CN)c1ccc(F)cc1,
NCCCOC1CCCc2ccccc21,GLP1.pdb,NCCCOC1CCCc2ccccc21,
NCCCn1cnc2ccccc21,GLP1.pdb,NCCCn1cnc2ccccc21,
NCCC12CC(CO1)C2,GLP1.pdb,NCCC12CC(CO1)C2,
CC(C)(C)OC(=O)N[C@@H]1CCCCC[C@H]1N,GLP1.pdb,CC(C)(C)OC(=O)N[C@@H]1CCCCC[C@H]1N,
NCc1ccc(Sc2ccc(F)cc2)cc1,GLP1.pdb,NCc1ccc(Sc2ccc(F)cc2)cc1,
N[C@@H]1CCCC[C@@H]1CCO,GLP1.pdb,N[C@@H]1CCCC[C@@H]1CCO,
NCC12COCCN1C(=O)COC2,GLP1.pdb,NCC12COCCN1C(=O)COC2,
NCc1cc(-c2ccc(F)cc2)on1,GLP1.pdb,NCc1cc(-c2ccc(F)cc2)on1,
CN(C)c1ccc(CCN)cn1,GLP1.pdb,CN(C)c1ccc(CCN)cn1,
NCCCC(=O)OCc1ccccc1,GLP1.pdb,NCCCC(=O)OCc1ccccc1,
Cc1ccccc1CCN,GLP1.pdb,Cc1ccccc1CCN,
CN(C)CC(N)Cc1ccccc1,GLP1.pdb,CN(C)CC(N)Cc1ccccc1,
NCc1cn2cccc(F)c2n1,GLP1.pdb,NCc1cn2cccc(F)c2n1,
Cc1cccnc1C1(CN)CCC1,GLP1.pdb,Cc1cccnc1C1(CN)CCC1,
NCC1(N2CCOCC2)CCCOC1,GLP1.pdb,NCC1(N2CCOCC2)CCCOC1,
CC(CN)Cn1cc(C(F)(F)F)cn1,GLP1.pdb,CC(CN)Cn1cc(C(F)(F)F)cn1,
CC(C)(C)OC(=O)N1CCC(CCN)CC1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC(CCN)CC1,
COCCC(N)C(C)(C)C,GLP1.pdb,COCCC(N)C(C)(C)C,
NC1CCC2CC2CC1,GLP1.pdb,NC1CCC2CC2CC1,
CC(C)(C)OC(=O)N1CC2CC(N)CC2C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC2CC(N)CC2C1,
NCC1(C(F)F)CC1,GLP1.pdb,NCC1(C(F)F)CC1,
NC[C@@H]1CC[C@@H](C(F)(F)F)C1,GLP1.pdb,NC[C@@H]1CC[C@@H](C(F)(F)F)C1,
NCCOc1ccc(Cl)cc1,GLP1.pdb,NCCOc1ccc(Cl)cc1,
Cc1ccnc(C(N)C2CC2)c1,GLP1.pdb,Cc1ccnc(C(N)C2CC2)c1,
COCC1(CN)CC1,GLP1.pdb,COCC1(CN)CC1,
COC(=O)C(N)C1CCN(C(=O)OC(C)(C)C)CC1,GLP1.pdb,COC(=O)C(N)C1CCN(C(=O)OC(C)(C)C)CC1,
CC(C)[C@@H]1C[C@H](CN)c2ccccc21,GLP1.pdb,CC(C)[C@@H]1C[C@H](CN)c2ccccc21,
CC(C)(CN)c1cnccn1,GLP1.pdb,CC(C)(CN)c1cnccn1,
NCC1CCC2(CO1)CC(O)C2,GLP1.pdb,NCC1CCC2(CO1)CC(O)C2,
C[C@@H](N)c1cc(Br)cs1,GLP1.pdb,C[C@@H](N)c1cc(Br)cs1,
CCC(N)c1cccc(Cl)c1,GLP1.pdb,CCC(N)c1cccc(Cl)c1,
NCC1COCCC1(F)F,GLP1.pdb,NCC1COCCC1(F)F,
CC(C)Cc1ccc(CCN)cc1,GLP1.pdb,CC(C)Cc1ccc(CCN)cc1,
C[C@H](N)c1csc2ccccc12,GLP1.pdb,C[C@H](N)c1csc2ccccc12,
C[C@H](N)c1nc2ccccc2[nH]1,GLP1.pdb,C[C@H](N)c1nc2ccccc2[nH]1,
NC1CCCCCCC1,GLP1.pdb,NC1CCCCCCC1,
NC1CCN(c2ccncn2)CC1,GLP1.pdb,NC1CCN(c2ccncn2)CC1,
NCc1cccc2cccnc12,GLP1.pdb,NCc1cccc2cccnc12,
N[C@H]1CCCc2ccccc21,GLP1.pdb,N[C@H]1CCCc2ccccc21,
CC(C)c1cn[nH]c1CN,GLP1.pdb,CC(C)c1cn[nH]c1CN,
COC1CC(CN)C1,GLP1.pdb,COC1CC(CN)C1,
NCCC1CCC(F)(F)C1,GLP1.pdb,NCCC1CCC(F)(F)C1,
CC(C)(C)OC(=O)NC[C@H]1CCC[C@@H]1N,GLP1.pdb,CC(C)(C)OC(=O)NC[C@H]1CCC[C@@H]1N,
COc1cc(CCN)c([N+](=O)[O-])cc1OC,GLP1.pdb,COc1cc(CCN)c([N+](=O)[O-])cc1OC,
NCc1ccc(Br)cc1Cl,GLP1.pdb,NCc1ccc(Br)cc1Cl,
NC1(c2ncco2)CCCC1,GLP1.pdb,NC1(c2ncco2)CCCC1,
CC(CCN)N(C)Cc1ccccc1,GLP1.pdb,CC(CCN)N(C)Cc1ccccc1,
CC1CN(C(=O)c2cccc(CN)c2)CCO1,GLP1.pdb,CC1CN(C(=O)c2cccc(CN)c2)CCO1,
CC(C)(C)OC(=O)NCCCCCCN,GLP1.pdb,CC(C)(C)OC(=O)NCCCCCCN,
N[C@@H]1CCc2c(F)cccc21,GLP1.pdb,N[C@@H]1CCc2c(F)cccc21,
NCc1cccc(N2CCS(=O)(=O)CC2)n1,GLP1.pdb,NCc1cccc(N2CCS(=O)(=O)CC2)n1,
NCc1ccc(OCCOc2ccc(Cl)cc2)cc1,GLP1.pdb,NCc1ccc(OCCOc2ccc(Cl)cc2)cc1,
COc1cc(CCC(C)N)ccc1O,GLP1.pdb,COc1cc(CCC(C)N)ccc1O,
CC1(C)CCC(N)CC1,GLP1.pdb,CC1(C)CCC(N)CC1,
CCOC1(CN)CCCCC1,GLP1.pdb,CCOC1(CN)CCCCC1,
NCC1CCCN1Cc1ccccn1,GLP1.pdb,NCC1CCCN1Cc1ccccn1,
CCc1nc(CCN)sc1C,GLP1.pdb,CCc1nc(CCN)sc1C,
CC1Cc2cc(C[C@@H](C)N)ccc2O1,GLP1.pdb,CC1Cc2cc(C[C@@H](C)N)ccc2O1,
NC1CN(Cc2ccccc2)C2(CCOCC2)C1,GLP1.pdb,NC1CN(Cc2ccccc2)C2(CCOCC2)C1,
NCCCCn1cc(C(N)=O)nn1,GLP1.pdb,NCCCCn1cc(C(N)=O)nn1,
CCC(C)(CN)NC(=O)OC(C)(C)C,GLP1.pdb,CCC(C)(CN)NC(=O)OC(C)(C)C,
NCCCn1ccc2ccccc21,GLP1.pdb,NCCCn1ccc2ccccc21,
Cn1ccnc1C(N)c1cccc(F)c1,GLP1.pdb,Cn1ccnc1C(N)c1cccc(F)c1,
CC(C)(C)OC(=O)N1CCC2(CC1)COCC(CN)O2,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CC1)COCC(CN)O2,
NCc1cccc(Oc2ccccc2F)c1,GLP1.pdb,NCc1cccc(Oc2ccccc2F)c1,
COc1ccc(OCCN)cc1Cl,GLP1.pdb,COc1ccc(OCCN)cc1Cl,
NCCc1nsc2ccccc12,GLP1.pdb,NCCc1nsc2ccccc12,
CCc1cc(CN)on1,GLP1.pdb,CCc1cc(CN)on1,
NC1CCCC(c2ccccc2)CC1,GLP1.pdb,NC1CCCC(c2ccccc2)CC1,
Cc1cc(C)cc(CCN)c1,GLP1.pdb,Cc1cc(C)cc(CCN)c1,
NCC1SCCc2ccccc21,GLP1.pdb,NCC1SCCc2ccccc21,
CC1(C)C=CC(N)CC1,GLP1.pdb,CC1(C)C=CC(N)CC1,
NC1CCCCC1N1CCOCC1,GLP1.pdb,NC1CCCCC1N1CCOCC1,
NCC1(c2ccccc2Cl)CC1,GLP1.pdb,NCC1(c2ccccc2Cl)CC1,
NCc1ccc(C2CC2)cn1,GLP1.pdb,NCc1ccc(C2CC2)cn1,
NCC1CCC2CC12,GLP1.pdb,NCC1CCC2CC12,
C[C@H]1CC[C@H](N)CC1,GLP1.pdb,C[C@H]1CC[C@H](N)CC1,
C[C@H](F)CCN,GLP1.pdb,C[C@H](F)CCN,
CC[C@H](N)c1ccc(C)c(F)c1,GLP1.pdb,CC[C@H](N)c1ccc(C)c(F)c1,
NCCCN1CCCCCC1=O,GLP1.pdb,NCCCN1CCCCCC1=O,
Cn1ncnc1CN,GLP1.pdb,Cn1ncnc1CN,
CC1CCN(C)C(=O)C1N,GLP1.pdb,CC1CCN(C)C(=O)C1N,
CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H]2[C@H]1CN,GLP1.pdb,CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H]2[C@H]1CN,
Cc1nc(CCN)sc1C,GLP1.pdb,Cc1nc(CCN)sc1C,
Cc1ccc(C(=O)N2CCC(N)CC2)cc1,GLP1.pdb,Cc1ccc(C(=O)N2CCC(N)CC2)cc1,
NCC1(c2cccc(F)c2F)CCCC1,GLP1.pdb,NCC1(c2cccc(F)c2F)CCCC1,
NCC12CC(CCO1)C2,GLP1.pdb,NCC12CC(CCO1)C2,
Cc1cc(CN)ccc1F,GLP1.pdb,Cc1cc(CN)ccc1F,
CC1CC(CN)CCS1(=O)=O,GLP1.pdb,CC1CC(CN)CCS1(=O)=O,
NC1CC12CCC2,GLP1.pdb,NC1CC12CCC2,
CC(F)(F)c1cncc(CN)c1,GLP1.pdb,CC(F)(F)c1cncc(CN)c1,
CC(C)OCc1ccccc1CN,GLP1.pdb,CC(C)OCc1ccccc1CN,
C[C@@H](N)COC(F)(F)F,GLP1.pdb,C[C@@H](N)COC(F)(F)F,
Cc1nc(-c2ccc(CN)cc2)n[nH]1,GLP1.pdb,Cc1nc(-c2ccc(CN)cc2)n[nH]1,
CS(=O)(=O)c1sccc1CN,GLP1.pdb,CS(=O)(=O)c1sccc1CN,
NCC1(c2ccccc2)CC1(F)F,GLP1.pdb,NCC1(c2ccccc2)CC1(F)F,
N[C@H]1CCCc2cccnc21,GLP1.pdb,N[C@H]1CCCc2cccnc21,
CC(C)CN(C)CCCN,GLP1.pdb,CC(C)CN(C)CCCN,
N[C@H]1C[C@H](CBr)C1,GLP1.pdb,N[C@H]1C[C@H](CBr)C1,
NCc1ccc(Br)c(Br)c1,GLP1.pdb,NCc1ccc(Br)c(Br)c1,
NCc1oc2ccc(Cl)cc2c1-c1ccccc1,GLP1.pdb,NCc1oc2ccc(Cl)cc2c1-c1ccccc1,
COc1ccc2c(CCN)c[nH]c2c1,GLP1.pdb,COc1ccc2c(CCN)c[nH]c2c1,
CC(N)c1ccc(-c2ccc(N(C)C)cc2)cc1,GLP1.pdb,CC(N)c1ccc(-c2ccc(N(C)C)cc2)cc1,
NCc1ccc(Cn2cccn2)cc1,GLP1.pdb,NCc1ccc(Cn2cccn2)cc1,
NCCc1nc(-c2ccc(Cl)cc2)no1,GLP1.pdb,NCCc1nc(-c2ccc(Cl)cc2)no1,
COC(=O)N1CC2CCC1C(CN)C2,GLP1.pdb,COC(=O)N1CC2CCC1C(CN)C2,
Cc1ccc(CN)c(N2CCOCC2)c1,GLP1.pdb,Cc1ccc(CN)c(N2CCOCC2)c1,
Cn1c(CN)cc(=O)n(C)c1=O,GLP1.pdb,Cn1c(CN)cc(=O)n(C)c1=O,
NCC1(n2cccn2)CCOCC1,GLP1.pdb,NCC1(n2cccn2)CCOCC1,
NCCOc1cccc(Cl)c1Cl,GLP1.pdb,NCCOc1cccc(Cl)c1Cl,
NCc1ccccc1OCc1ccccc1,GLP1.pdb,NCc1ccccc1OCc1ccccc1,
COc1cc(CN)ccc1OCCC(C)C,GLP1.pdb,COc1cc(CN)ccc1OCCC(C)C,
NCC1CC2CC1C2,GLP1.pdb,NCC1CC2CC1C2,
CC[C@@H](N)c1cc(OC)c(OC)cc1Br,GLP1.pdb,CC[C@@H](N)c1cc(OC)c(OC)cc1Br,
CC(CN)c1ccsc1,GLP1.pdb,CC(CN)c1ccsc1,
C[C@H]1OC(C)(C)N(C(=O)OC(C)(C)C)[C@@H]1CN,GLP1.pdb,C[C@H]1OC(C)(C)N(C(=O)OC(C)(C)C)[C@@H]1CN,
CC(N)c1nc(C2CCCCC2)no1,GLP1.pdb,CC(N)c1nc(C2CCCCC2)no1,
COCCC(C)N,GLP1.pdb,COCCC(C)N,
NCCCCC1CCCC1,GLP1.pdb,NCCCCC1CCCC1,
Cc1cnn(CC(C)N)c1,GLP1.pdb,Cc1cnn(CC(C)N)c1,
Cn1cnc(CCCN)n1,GLP1.pdb,Cn1cnc(CCCN)n1,
CC(C)(CN)c1ccc(F)cc1Cl,GLP1.pdb,CC(C)(CN)c1ccc(F)cc1Cl,
NCC1(c2ccccc2Cl)CCC1,GLP1.pdb,NCC1(c2ccccc2Cl)CCC1,
CCC(C)(C)CCN,GLP1.pdb,CCC(C)(C)CCN,
NC1CC2CCCC(C1)C2,GLP1.pdb,NC1CC2CCCC(C1)C2,
Cn1cc(CN)c(Br)n1,GLP1.pdb,Cn1cc(CN)c(Br)n1,
CC(C)(C)NC(=O)CN1CCC(CN)CC1,GLP1.pdb,CC(C)(C)NC(=O)CN1CCC(CN)CC1,
CC(N)COc1cccc(F)c1,GLP1.pdb,CC(N)COc1cccc(F)c1,
CCC(N)C1CC1(C)C,GLP1.pdb,CCC(N)C1CC1(C)C,
CCOc1cc(CN)cc(Cl)c1OCC,GLP1.pdb,CCOc1cc(CN)cc(Cl)c1OCC,
COc1cc(CCN)cc(OC)c1OCC(F)(F)F,GLP1.pdb,COc1cc(CCN)cc(OC)c1OCC(F)(F)F,
NCC1CN(Cc2ccncc2)CCO1,GLP1.pdb,NCC1CN(Cc2ccncc2)CCO1,
NCCc1ccco1,GLP1.pdb,NCCc1ccco1,
COC1(CCN)CN(C(=O)OC(C)(C)C)C1,GLP1.pdb,COC1(CCN)CN(C(=O)OC(C)(C)C)C1,
COC1(CN)CCCS(=O)(=O)C1,GLP1.pdb,COC1(CN)CCCS(=O)(=O)C1,
CCCOc1cc(C)ccc1CN,GLP1.pdb,CCCOc1cc(C)ccc1CN,
Cc1c([C@@H]2[C@@H](N)CC(=O)N2C)cnn1C,GLP1.pdb,Cc1c([C@@H]2[C@@H](N)CC(=O)N2C)cnn1C,
Cn1c(CCN)noc1=O,GLP1.pdb,Cn1c(CCN)noc1=O,
CC(C)C(N)c1nc(C2CC2)no1,GLP1.pdb,CC(C)C(N)c1nc(C2CC2)no1,
CC(C)(C)c1cccnc1CN,GLP1.pdb,CC(C)(C)c1cccnc1CN,
NC1CCc2ccccc21,GLP1.pdb,NC1CCc2ccccc21,
CCC(N)(CC)CCNC(=O)OC(C)(C)C,GLP1.pdb,CCC(N)(CC)CCNC(=O)OC(C)(C)C,
C[C@@H](Cn1cc(CN)nn1)NC(=O)OC(C)(C)C,GLP1.pdb,C[C@@H](Cn1cc(CN)nn1)NC(=O)OC(C)(C)C,
CC(C)(C)OC(=O)NC[C@H](N)c1ccccc1,GLP1.pdb,CC(C)(C)OC(=O)NC[C@H](N)c1ccccc1,
NCCc1cocn1,GLP1.pdb,NCCc1cocn1,
CN1CCN(Cc2ccccc2)C(CN)C1,GLP1.pdb,CN1CCN(Cc2ccccc2)C(CN)C1,
CC(C)(C)Oc1ccccc1CN,GLP1.pdb,CC(C)(C)Oc1ccccc1CN,
NCc1ccc(OCc2ccccc2F)cc1,GLP1.pdb,NCc1ccc(OCc2ccccc2F)cc1,
CC(CN)Oc1cccc(Br)c1,GLP1.pdb,CC(CN)Oc1cccc(Br)c1,
NCC1(N2CCOCC2)CC1,GLP1.pdb,NCC1(N2CCOCC2)CC1,
COc1cc(C(C)N)ccc1OCc1ccncc1,GLP1.pdb,COc1cc(C(C)N)ccc1OCc1ccncc1,
NCCc1coc(-c2ccc(F)cc2)n1,GLP1.pdb,NCCc1coc(-c2ccc(F)cc2)n1,
CC(C)(C)OC(=O)N1CC2(CCN)CCC1C2,GLP1.pdb,CC(C)(C)OC(=O)N1CC2(CCN)CCC1C2,
CCC(N)c1ccccc1OCC(=O)N(C)C,GLP1.pdb,CCC(N)c1ccccc1OCC(=O)N(C)C,
NCc1ccc(Oc2cccnc2)c(F)c1,GLP1.pdb,NCc1ccc(Oc2cccnc2)c(F)c1,
COc1cc(OC)c(OC)cc1CCN,GLP1.pdb,COc1cc(OC)c(OC)cc1CCN,
CC(C)(C)OC(=O)C1CC(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)C1CC(CN)C1,
CC1(C)Cc2cccc(CN)c2O1,GLP1.pdb,CC1(C)Cc2cccc(CN)c2O1,
Cc1ccc(CN)c(Cl)c1,GLP1.pdb,Cc1ccc(CN)c(Cl)c1,
NCCc1csc(-c2ccncc2)n1,GLP1.pdb,NCCc1csc(-c2ccncc2)n1,
CC(C)C(N)c1ccc(Cl)cc1F,GLP1.pdb,CC(C)C(N)c1ccc(Cl)cc1F,
NCCC(=O)N1CCN(c2ccccn2)CC1,GLP1.pdb,NCCC(=O)N1CCN(c2ccccn2)CC1,
NCCOc1ccc(Cl)cc1Cl,GLP1.pdb,NCCOc1ccc(Cl)cc1Cl,
CC(C)(C)OC(=O)N1CCC2C(N)C2CC1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2C(N)C2CC1,
CC1(C)CC2(CCC(N)CC2)CO1,GLP1.pdb,CC1(C)CC2(CCC(N)CC2)CO1,
COc1cc(CCN)cc(OC)c1C,GLP1.pdb,COc1cc(CCN)cc(OC)c1C,
CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](N)C1,GLP1.pdb,CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](N)C1,
CC(C)COc1ccc(C(C)N)cc1,GLP1.pdb,CC(C)COc1ccc(C(C)N)cc1,
CS(=O)c1ccc(CN)cc1,GLP1.pdb,CS(=O)c1ccc(CN)cc1,
NC1CC2CCC(C1)O2,GLP1.pdb,NC1CC2CCC(C1)O2,
NC(CC1CCOC1)c1cccnc1,GLP1.pdb,NC(CC1CCOC1)c1cccnc1,
CCN(CC)C(=O)c1ccc(CN)cc1,GLP1.pdb,CCN(CC)C(=O)c1ccc(CN)cc1,
NC(COc1ccccc1)c1ccc(Cl)c(F)c1,GLP1.pdb,NC(COc1ccccc1)c1ccc(Cl)c(F)c1,
CN1CCN(CC(N)c2ccccc2)CC1,GLP1.pdb,CN1CCN(CC(N)c2ccccc2)CC1,
N[C@H]1CC[C@H](c2nc[nH]n2)CC1,GLP1.pdb,N[C@H]1CC[C@H](c2nc[nH]n2)CC1,
CC(C)(C)OC(=O)NC(CN)c1cccc(Cl)c1,GLP1.pdb,CC(C)(C)OC(=O)NC(CN)c1cccc(Cl)c1,
CCC(N)c1ccc(Cl)cc1,GLP1.pdb,CCC(N)c1ccc(Cl)cc1,
CCOc1ccccc1C(C)N,GLP1.pdb,CCOc1ccccc1C(C)N,
Cc1ccccc1-n1ccc(C(C)N)n1,GLP1.pdb,Cc1ccccc1-n1ccc(C(C)N)n1,
CC1CCCC(CN)(N(C)C)C1,GLP1.pdb,CC1CCCC(CN)(N(C)C)C1,
CC(=O)Nc1ccccc1OCCN,GLP1.pdb,CC(=O)Nc1ccccc1OCCN,
COc1cc(CCN)ccc1O,GLP1.pdb,COc1cc(CCN)ccc1O,
CC1(C)O[C@H]2C[C@H](N)C[C@H]2O1,GLP1.pdb,CC1(C)O[C@H]2C[C@H](N)C[C@H]2O1,
NCC1(C2CCC2)CC1,GLP1.pdb,NCC1(C2CCC2)CC1,
CC1CC(CN)CN1C(=O)OC(C)(C)C,GLP1.pdb,CC1CC(CN)CN1C(=O)OC(C)(C)C,
COC(=O)c1ccc2c(c1)C(N)CC2,GLP1.pdb,COC(=O)c1ccc2c(c1)C(N)CC2,
NCc1cccc(F)c1,GLP1.pdb,NCc1cccc(F)c1,
NCC1(c2cccc(OC(F)(F)F)c2)CCC1,GLP1.pdb,NCC1(c2cccc(OC(F)(F)F)c2)CCC1,
NCC(=O)N1CCc2ccccc2C1,GLP1.pdb,NCC(=O)N1CCc2ccccc2C1,
NCC1CC2C(C1)C2(F)F,GLP1.pdb,NCC1CC2C(C1)C2(F)F,
COC(=O)CC1CCC(N)CC1,GLP1.pdb,COC(=O)CC1CCC(N)CC1,
CC1CCCC(CN)CC1,GLP1.pdb,CC1CCCC(CN)CC1,
NCCOCCC1CC1,GLP1.pdb,NCCOCCC1CC1,
CCc1c(C(C)N)oc2ccccc12,GLP1.pdb,CCc1c(C(C)N)oc2ccccc12,
CC1(C)C2CCC1(CN)CC2,GLP1.pdb,CC1(C)C2CCC1(CN)CC2,
NCC(c1ccco1)N1CCCC1,GLP1.pdb,NCC(c1ccco1)N1CCCC1,
NCc1cn(C2COC2)nn1,GLP1.pdb,NCc1cn(C2COC2)nn1,
CCOC(CN)C1CCOC1,GLP1.pdb,CCOC(CN)C1CCOC1,
CC(C)(C)OC(=O)N1CCC(F)(F)C(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCC(F)(F)C(CN)C1,
CC(C)c1ccc2c(c1)[C@@H](N)CCC2,GLP1.pdb,CC(C)c1ccc2c(c1)[C@@H](N)CCC2,
NCc1cccc2ccc(Cl)cc12,GLP1.pdb,NCc1cccc2ccc(Cl)cc12,
N#Cc1cccc(CCN)n1,GLP1.pdb,N#Cc1cccc(CCN)n1,
CCN(CC)c1ccc(CN)cc1,GLP1.pdb,CCN(CC)c1ccc(CN)cc1,
CCC(N)CCc1ccccc1,GLP1.pdb,CCC(N)CCc1ccccc1,
COC(=O)[C@H](N)Cc1cc(Cl)ccc1Cl,GLP1.pdb,COC(=O)[C@H](N)Cc1cc(Cl)ccc1Cl,
NCc1ccnc(-n2cncn2)c1,GLP1.pdb,NCc1ccnc(-n2cncn2)c1,
NCc1cccc(C(N)=O)c1,GLP1.pdb,NCc1cccc(C(N)=O)c1,
Cc1cc(C)cc(CC(C)N)c1,GLP1.pdb,Cc1cc(C)cc(CC(C)N)c1,
COc1cc(CCC(C)N)cc(OC)c1OC,GLP1.pdb,COc1cc(CCC(C)N)cc(OC)c1OC,
CC1CN(Cc2ccccc2)CCC1CN,GLP1.pdb,CC1CN(Cc2ccccc2)CCC1CN,
CCCCOc1ncccc1CN,GLP1.pdb,CCCCOc1ncccc1CN,
NCc1cn2ccsc2n1,GLP1.pdb,NCc1cn2ccsc2n1,
NC[C@@H]1CC[C@H](c2ccccc2)O1,GLP1.pdb,NC[C@@H]1CC[C@H](c2ccccc2)O1,
