ligand_description,complex_name,protein_path,protein_sequence
Cc1c(OCC(=O)NCCCN2CCOCC2)ccc2c3c(c(=O)oc12)CCCC3,CHEMBL1537702,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1nc2cc(Cl)ccc2[nH]1,CHEMBL71936,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C(=O)CNC(=O)OCc1ccccc1)c1ccc(Br)cc1C(=O)c1ccccc1Cl,CHEMBL1383568,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(C)nc2sc3c(O)ncnc3c2c1-c1ccc(OC)cc1,CHEMBL1524358,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NC(=O)C1CCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccccc23)CC1,CHEMBL1887594,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C(=O)CC1C(=O)NCCN1Cc1ccc(F)cc1)C1CCOCC1,CHEMBL1337031,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
c1ccc(-c2cc3ccccc3nc2N2CCCC2)cc1,CHEMBL1601605,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2cc(C3CC3)nc(N)c2C#N)cc1,CHEMBL1507386,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1ccc(N(CC(=O)NC2CCCC2)C(=O)c2csnn2)cc1,CHEMBL1698081,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ncccc1C(=O)Nc1cccc(S(=O)(=O)NC2=NCCC2)c1,CHEMBL1728195,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1N1CCN(C(=O)CSc2nc3ccccc3nc2Cc2ccccc2)CC1,CHEMBL1865345,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCc1ccccn1)C1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,CHEMBL1718991,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1OCC(O)Cn1c(NCc2ccco2)nc2c1c(=O)[nH]c(=O)n2C,CHEMBL1299740,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)Nc1nnc(-c2ccccc2OC)s1,CHEMBL1425605,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(NC(=O)CN(C)C(=O)CCCOc2ccc(Br)cc2)cc1OCC,CHEMBL1376859,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CCC1CCCC1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,CHEMBL1562991,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC1CCCCN1C(=O)COc1ccc(N(C)S(=O)(=O)c2ccc(C)cc2)cc1,CHEMBL1299276,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1cccc(NC(=S)N(CCCN2CCCC2)Cc2cccn2Cc2ccc(Cl)cc2)c1,CHEMBL1521617,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2nc(O)c3cc(N4CCN(C)CC4)ccc3n2)cc1,CHEMBL1465453,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(C)nc2c1C(=O)c1ccccc1C2=O,CHEMBL36121,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCn1c2ccccc2c2nnc(SCC(N)=O)nc21,CHEMBL1583044,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(NC(=O)c1ccco1)c1nc(-c2ccc(C(C)(C)C)cc2)no1,CHEMBL1309528,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nn(C)cc1CN(C)Cc1c(C(=O)N(C)Cc2ccccc2)nc2ccccn12,CHEMBL1583065,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(OC)c(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)c1,CHEMBL1709997,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CSc1nc(=O)n2ccccc2n1)Nc1ccc2c(c1)OCO2,CHEMBL1560877,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2nc(C#N)c(NCC3CCCO3)o2)cc1OC,CHEMBL1306412,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C/C(=N\Nc1ccc(Cl)c(C(=O)O)c1)c1cc2ccccc2o1,CHEMBL1986394,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(/C=C(/C#N)C(=O)NCCCc2ccccc2)ccc1OCC(=O)O,CHEMBL1327723,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNc1nc(N)c([N+](=O)[O-])c(Nc2ccc(F)cc2)n1,CHEMBL1721050,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N/C(=N\N=C\c1ccc(O)cc1)c1nonc1N,CHEMBL3194985,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2nc([N+](=O)[O-])c(NCc3ccco3)[n+]2[O-])cc1,CHEMBL1502261,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)CO/N=C2/CCCc3nonc32)c(OC)c1,CHEMBL3196540,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nc(C)c(C(=O)OCC(=O)NCCc2ccc(F)cc2)s1,CHEMBL1700960,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CNC(=O)NC(=O)COc1c(F)c(F)cc(F)c1F,CHEMBL1370319,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCCn1c(SC(C)C(C)=O)nc2c1c(=O)[nH]c(=O)n2C,CHEMBL1586396,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Br)s1,CHEMBL1598743,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2c(c1)c(-c1ccccc1)nc1nncn12,CHEMBL1906703,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)c1oc(COc2ccccc2F)nc1C#N,CHEMBL1374673,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCCCSc1ccc([C@H]2N[C@@](Cc3ccccc3)(C(=O)OC)[C@H]3C(=O)N(C)C(=O)[C@@H]23)cc1.O=C(O)C(F)(F)F,CHEMBL1329148,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccn2cc(CSc3nnc(Nc4ccc(C(C)C)cc4)s3)nc12,CHEMBL1501968,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=C(C)COc1ccc(-c2ncncc2Oc2ccc(OC)cc2)c(O)c1,CHEMBL1597968,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1CCN(c2cc(C)c3cc(NC(S)=NCCN(C)C)ccc3n2)CC1,CHEMBL1714222,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1ccc2nc3sc(C(=O)Nc4nnc(CC)s4)c(N)c3cc2c1,CHEMBL1541894,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2c(cc1OC)C(COc1ccc(F)cc1)N(C(C)=O)CC2,CHEMBL1513592,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)c2sc3nc4c(c(C(F)(F)F)c3c2N)CN(C(C)=O)CC4)cc1OC,CHEMBL1435577,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2ncc3c(NCc4ccccn4)ncnc32)cc1,CHEMBL1486025,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C/C(Cl)=C\Cn1c(O)c(/N=N/C(=N)S)c2cc(Br)ccc21,CHEMBL2369184,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#C/C(C(=O)NCCc1ccccc1)=C1/N=C(NC(=O)c2cccs2)c2ccccc21,CHEMBL1388311,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCN3C(=O)C2CC2)CC1,CHEMBL1410481,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(C)OC(=O)C[C@H](NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1)c1nnc([C@H](Cc2ccc(OC(C)(C)C)cc2)NC(=O)OC(C)(C)C)o1,CHEMBL1547948,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCCSc1cc(OC)c(CCNC)cc1OC.O=C(O)/C=C\C(=O)O,CHEMBL1478597,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1NC(=O)[C@H](COCc1ccccc1)NC(=O)OC(C)(C)C,CHEMBL1559538,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCCC3=O,CHEMBL1448047,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)(C)c1ccc(OCCCNC2CCCC2)cc1.O=C(O)C(=O)O,CHEMBL1417383,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1C=C(c2ccc(C(=O)O)cc2)C[C@@H](c2ccc(F)cc2)C1,CHEMBL1723868,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1F,CHEMBL1323722,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCN=C(S)N1CC2(C)CN(C(=O)C(=O)OC)CC(C)(C1)C2=O,CHEMBL1567050,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCOc1cccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)c(C)c2)c1,CHEMBL1606416,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(c1ccccc1)N1CCCC(c2nc(O)c3nnn(Cc4ccc5c(c4)OCCO5)c3n2)C1,CHEMBL1542680,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c(SCC(=O)OCC(=O)NCCNC(=O)COC(=O)CSc2cc(C)ccc2C)c1,CHEMBL1316303,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N(C)C)cc1,CHEMBL1449797,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1CCN(C(=O)c2ccc3c(c2)S(=O)(=O)c2ccccc2C3=O)CC1,CHEMBL83330,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(Nc2nc3ccc(Cl)cc3n3cnnc23)cc(OC)c1OC,CHEMBL1470232,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CCNC(=O)CCc2nc3ccccc3[nH]2)cc1OC,CHEMBL1423389,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(-n2c(C)nc3cc(C(=O)NCC4CCCO4)ccc32)c1,CHEMBL1325259,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(Nc2nc(N)c([N+](=O)[O-])c(NCCO)n2)c1,CHEMBL1491396,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1CCN(c2ccc(Nc3ccnc4ccccc34)cc2)CC1,CHEMBL1317267,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1sc(NC=C2C(=O)CC(C)(C)CC2=O)c(C(=O)OCC)c1C,CHEMBL3199247,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1(C)Cc2c(sc(NC(=O)C(=O)N3CCCC3)c2C#N)CO1,CHEMBL1305683,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(F)cc1NC(=O)COC(=O)c1ccc2ncsc2c1,CHEMBL1356674,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)c2nnc(O)c3ccccc23)cc1S(=O)(=O)N1CCOCC1,CHEMBL1711620,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1CN1CC(C(=O)NCc2cnn(C)c2)CCC1=O,CHEMBL1900761,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)Nc2ccccc2SC)cc1OC,CHEMBL1384936,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2c(cc1OC)C(CNC(=O)C=Cc1cc(OC)c(OC)c(OC)c1)C2,CHEMBL2132059,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C/C(=N\N(c1ccccc1)c1ccccc1)c1ccco1,CHEMBL3189211,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ccc(=O)n(Cc3cc(=O)n4ccccc4n3)n2)cc1,CHEMBL1400064,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNc1oc(-c2ccc(C)cc2)nc1C#N,CHEMBL1306009,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)CCCNC(=S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,CHEMBL1869763,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C[C@H](O)[C@@H]1CN2CCc3c([nH]c4ccc(-c5ccc6c(c5)OCO6)cc34)[C@@H]2C[C@@H]1N(C)C(=O)Nc1ccc(F)cc1,CHEMBL1903184,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3ccc(Br)cc3)c(NCc3ccccc3)cc21,CHEMBL1589854,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(Cl)cc1NC(=O)C1CCN(S(C)(=O)=O)CC1,CHEMBL1410363,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1C1CC1,CHEMBL1531903,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1c(NC(=O)CC2NCCNC2=O)sc2c1CCCC2,CHEMBL1324237,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)CC(c2ccc3c(c2)OCO3)c2c(O)oc3ccccc3c2=O)cc1OC,CHEMBL2142414,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1[nH]c2ccccc2c1N=Nc1c(C)n(C)n(-c2ccccc2)c1=O,CHEMBL1337760,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccccc1F)c1cc2c(s1)-c1ccccc1S(=O)(=O)C2,CHEMBL1420807,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc2c(C)cc(=O)sc2c1,CHEMBL2142812,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c(CN2C(=O)c3ccccc3[S+]([O-])c3ccc(C(=O)N4CCN(c5ccccn5)CC4)cc32)c1,CHEMBL1578487,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=[N+]([O-])c1cc(Br)c(O)c(/C=N/Nc2nc3ccccc3s2)c1,CHEMBL1969647,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCN1C(=O)/C(=C/c2ccc(O)c(OC)c2)S/C1=N/c1nccs1,CHEMBL1969713,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(SCC(=O)NCC2CCCO2)nnc1-c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,CHEMBL1479086,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(C)=O)c2c1OCCO2,CHEMBL1568417,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nn(C)cc1/C=N\NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccccc1,CHEMBL3193915,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)Nc2ccccc2)c1,CHEMBL1481327,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)cn2)c1C,CHEMBL1331875,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)COC(=O)c2cnc(C)cn2)cc1OC,CHEMBL1328150,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(O)c1cc(Cl)ccc1-c1ccc(/C=C/c2cc(C(F)(F)F)nc(O)n2)o1,CHEMBL1405622,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#C/C(=C\c1ccccn1)c1ccccn1,CHEMBL1300688,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1sc(NC(=O)C2CCCO2)c(C#N)c1C,CHEMBL1604589,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,CHEMBL1606864,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N=c1c(C(=O)NC2CCCC2)cc2c(=O)n3ccccc3nc2n1Cc1ccccc1,CHEMBL1439218,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(CC)c1ccc(C(=O)N/N=C(\C)c2ccc(OC)c(OC)c2)cc1,CHEMBL3210826,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(-c2nc(-c3ccncc3)no2)cc1Cl,CHEMBL1433053,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)OCC(=O)N1CCCCC1,CHEMBL1375113,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CN2CCC(CO)(Cc3ccccc3C(F)(F)F)CC2)c(F)c1,CHEMBL1562474,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)COc1cc2c(C(=O)OCC)c(C)oc2cc1Br,CHEMBL1523366,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1CCN(C(=O)CSC2=NS(=O)(=O)c3cc(F)ccc3N2)CC1,CHEMBL1325796,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)Cn1nc(C)c(NC(=O)c2ccc([N+](=O)[O-])c(C)c2)c1C,CHEMBL1454251,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C2CCCN2C(=O)Nc2ccccc2)cc1OC,CHEMBL1393178,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CF)NC(Nc1cccc2cccnc12)C(Cl)(Cl)Cl,CHEMBL1403206,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCC(=O)N/N=C(C)/C=C/c1ccccc1F,CHEMBL3208553,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)NCC2CCN(Cc3cccc(Cl)c3)CC2)cc1Cl,CHEMBL1325908,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCSc1nc(N)c(C(=O)Nc2ccccc2OC)cc1C(=O)Nc1ccccc1,CHEMBL1538855,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc2cc(-c3cc[nH]n3)ccc2c1,CHEMBL1451080,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccn2cc(CCNC(=O)c3cccs3)nc12,CHEMBL1734052,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Cn1nc(C)c(NC(=O)/C=C/c2cnn(C)c2C)c1C,CHEMBL1503240,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cl.OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,CHEMBL602923,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C)cc1S(=O)(=O)Nc1cccc(-c2cn3cccnc3n2)c1,CHEMBL1410217,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccccc1F)c1coc(=O)c(Br)c1,CHEMBL1562537,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)C1(C)CCCCCN1C(=O)c1csnn1,CHEMBL2136640,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1-c1nnc(SCC(=O)Nc2cccc(C)c2C)o1,CHEMBL1534843,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2c(SCC(=O)Nc3cc(C)on3)nc3ccc(O)cc3c2=O)cc1OC,CHEMBL1478482,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(Cc1ccccc1)C(=O)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1,CHEMBL1483139,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCN1C(=O)C2(c3ccccc31)C1CCCC=C1C(C#N)=C(N)C2(C#N)C#N,CHEMBL1537745,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Fc1ccccc1OCCCN1CCOCC1,CHEMBL1430434,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(C(=O)N(CCc2ccccc2)Cc2ccccc2)c1[N+](=O)[O-],CHEMBL1425123,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1cc(=O)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)[nH]1,CHEMBL3145202,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)C1=C(COC(=O)c2ccc(OC)c(OC)c2OC)NC(=O)NC1C,CHEMBL1726654,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1(C)CC(NC2C3CC4CC(C3)CC2C4)CC(C)(C)N1.Cl,CHEMBL1874149,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(N/N=C/c1ccncc1)c1cc(-c2ccc(Br)s2)n[nH]1,CHEMBL3198620,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1sc(NC(=S)NC(=O)c2ccco2)c(C(N)=O)c1C,CHEMBL1347613,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCCN=C(S)Nc1cccc(S(=O)(=O)NC2=NCCC2)c1,CHEMBL1443416,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(NC(=O)c2nc[nH]n2)cc(OC)c1OC,CHEMBL1463839,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC1C(c2ccccc2)NC(c2ccccc2)CC1(O)c1ccc(F)cc1.Cl,CHEMBL1301998,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nc2ccccc2c(=O)n1/N=C/c1ccccc1Cl,CHEMBL3209083,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1c(NC(=O)COC(=O)CCNS(=O)(=O)c2ccc(NC(C)=O)cc2)sc(C)c1C,CHEMBL1476376,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(-c2nn(-c3ccccn3)c(=O)c3ccccc23)cc1C,CHEMBL1884779,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)[C@H](NC(=O)c1ccco1)C(=O)OCc1cc(=O)n2c(n1)sc1ccccc12,CHEMBL1389020,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)Nc2ccc(F)cc2)c1OC,CHEMBL1506894,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1CCN(c2ncc3c(n2)CC(c2ccccc2F)CC3=O)CC1,CHEMBL1898818,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(/C=C2\Oc3c(ccc(O)c3CN3CCN(C)CC3)C2=O)cc1,CHEMBL1543409,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c(NC(=N)Nc2nc(C)cc(C)n2)c1,CHEMBL1333248,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#CCCn1c2ccccc2c2nc3ccccc3nc21,CHEMBL1486960,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)NC(=O)CSc2n[nH]c(N)n2)c(C)c1,CHEMBL1385363,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(OCCSc2nc(N)cc(N)n2)c1,CHEMBL1487062,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc2c(c1)N(CC(=O)N1CCCCCC1)C(=O)CO2,CHEMBL1598731,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)c1ccc(Cl)cc1,CHEMBL1594781,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1ccc(-c2nnn(CCC#N)n2)cc1,CHEMBL1599510,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc2[nH]cnc2c([N+](=O)[O-])c1C,CHEMBL1309981,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=c1c2[nH]cnc2n(-c2cccc(F)c2)c(=O)n1Cc1ccccc1,CHEMBL1570166,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(OC)c(C2Nc3cccc4cccc(c34)N2)c(OC)c1,CHEMBL1411272,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)Nc3ccccc3N3CCCCC3)c2)CC1,CHEMBL1551450,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1ccc(CNc2ccc(O)cc2)cc1,CHEMBL1496732,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COc1cccc(Cl)c1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1,CHEMBL1496426,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1cc(CCC(=O)N2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)cn1,CHEMBL1524599,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2oc3cc(OC(C)=O)cc(OC(C)=O)c3c(=O)c2OC)cc1,CHEMBL74644,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCc1cc(OC)ccc1OCCOCCN1CCc2ccccc2C1.O=C(O)C(=O)O,CHEMBL1410358,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(Br)cc1CNc1ccc2[nH]c(O)nc2c1,CHEMBL1596849,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COC(=O)CCC(=O)c1ccc(F)cc1)Nc1ccc(N2CCOCC2)cc1,CHEMBL1540056,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1(c2ccc(Cl)cc2Cl)NC(=O)N(CC(=O)Nc2ccc3[nH]c(O)nc3c2)C1=O,CHEMBL1527255,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
